NAME,LATITUDE,LONGITUDE,AMOUNT
DALLAS NURSING INSTITUTE,32.91379969,-96.73487801,0
DALLAS THEOLOGICAL SEMINARY,32.79430048,-96.7799572,0
DALTON INSTITUTE OF ESTHETICS AND COSMETOLOGY,34.76226,-84.969611,0
DALTON STATE COLLEGE,34.77496,-85.00289,0
DANVILLE AREA COMMUNITY COLLEGE,40.1290846,-87.58684234,0
DANVILLE COMMUNITY COLLEGE,36.56571442,-79.40854968,0
DANVILLE REGIONAL MEDICAL CENTER SCHOOL OF HEALTH PROFESSIONS,36.57815455,-79.40541372,0
DAOIST TRADITIONS COLLEGE OF CHINESE MEDICAL ARTS,35.60683056,-82.56853701,0
DARTMOUTH COLLEGE,43.705524,-72.288842,0
DARTON STATE COLLEGE,31.58359421,-84.21208668,0
DAVENPORT UNIVERSITY,42.84971259,-85.52965466,0
DAVENPORT UNIVERSITY - MACOMB CC,42.622207,-82.956367,0
DAVENPORT UNIVERSITY - SCHOOLCRAFT COLLEGE,42.420152,-83.430179,0
DAVENPORT UNIVERSITY - WAYNE CCCD,42.232675,-83.438997,0
DAVID PRESSLEY SCHOOL OF COSMETOLOGY,42.47972904,-83.1460076,0
DAVID'S ACADEMY OF BEAUTY,34.001386,-118.087708,0
DAVIDSON COLLEGE,35.50000638,-80.84523583,0
DAVIDSON COUNTY COMMUNITY COLLEGE,35.86547092,-80.1818675,0
DAVIS & ELKINS COLLEGE,38.93040522,-79.84583433,0
DAVIS COLLEGE-JOHNSON CITY,42.10109229,-75.96242084,0
DAVIS COLLEGE-TOLEDO,41.69251345,-83.62975306,0
DAVIS TECHNICAL COLLEGE,41.02895618,-111.9252267,0
DAWN CAREER INSTITUTE LLC,39.75459435,-75.59546059,0
DAWSON COMMUNITY COLLEGE,47.08539614,-104.7254854,0
DAYMAR COLLEGE-BELLEVUE,39.10365738,-84.48734136,0
DAYMAR COLLEGE-BOWLING GREEN,36.96832654,-86.47371679,0
DAYMAR COLLEGE-CLARKSVILLE,36.582762,-87.312893,0
DAYMAR COLLEGE-COLUMBUS,39.91594,-82.916201,0
DAYMAR COLLEGE-LOUISVILLE,38.29126377,-85.51600295,0
DAYMAR COLLEGE-MADISONVILLE,37.355978,-87.489664,0
DAYMAR COLLEGE-MURFREESBORO,35.815421,-86.40237,0
DAYMAR COLLEGE-NASHVILLE,36.146208,-86.671901,0
DAYMAR COLLEGE-NEW BOSTON,38.75122872,-82.9377634,0
DAYMAR COLLEGE-ONLINE,38.156263,-85.68442862,0
DAYMAR COLLEGE-OWENSBORO,37.73780908,-87.14378613,0
DAYTON BARBER COLLEGE,39.62881108,-84.22295436,0
DAYTON SCHOOL OF MEDICAL MASSAGE,39.68275656,-84.16906885,0
DAYTONA COLLEGE,29.27008798,-81.08015501,0
DAYTONA STATE COLLEGE,29.20228642,-81.05126606,0
DCI CAREER INSTITUTE,40.67425457,-80.31400964,0
DE ANZA COLLEGE,37.31917585,-122.0453645,0
DE WOLFF COLLEGE HAIR STYLING AND COSMETOLOGY,35.09639002,-106.5319239,0
DEAN COLLEGE,42.08521695,-71.39898636,0
DEAN INSTITUTE OF TECHNOLOGY,40.4101539,-80.01550236,0
DEBUTANTES SCHOOL OF COSMETOLOGY AND NAIL TECHNOLOGY,41.93056614,-88.75128322,0
DEFIANCE COLLEGE,41.29710002,-84.3599151,0
DEHART TECHNICAL SCHOOL,37.71339,-120.997781,0
DEL MAR COLLEGE,27.76362338,-97.40762707,0
DELAWARE COLLEGE OF ART AND DESIGN,39.74190018,-75.54984604,0
DELAWARE COUNTY COMMUNITY COLLEGE,39.96672409,-75.39307989,0
DELAWARE COUNTY TECHNICAL SCHOOL-PRACTICAL NURSING PROGRAM,39.988428,-75.367229,0
DELAWARE LEARNING INSTITUTE OF COSMETOLOGY,38.54307235,-75.25583274,0
DELAWARE STATE UNIVERSITY,39.18717334,-75.54052999,0
DELAWARE TECHNICAL COMMUNITY COLLEGE-CENTRAL OFFICE,39.19814445,-75.56287279,0
DELAWARE TECHNICAL COMMUNITY COLLEGE-TERRY,39.1983709,-75.56011992,0
DELAWARE VALLEY UNIVERSITY,40.29794135,-75.15830908,0
DELGADO COMMUNITY COLLEGE,29.98514899,-90.10396223,0
DELL'ARTE INTERNATIONAL SCHOOL OF PHYSICAL THEATRE,40.880871,-123.988878,0
DELMARVA BEAUTY ACADEMY,38.33869192,-75.59993305,0
DELTA BEAUTY COLLEGE,33.398583,-91.031963,0
DELTA COLLEGE,43.55949121,-83.98594262,0
DELTA COLLEGE INC,30.467468,-90.086695,0
DELTA COLLEGE OF ARTS & TECHNOLOGY,30.46361924,-91.11384093,0
DELTA COLLEGE OF ARTS & TECHNOLOGY-LAFAYETTE CAMPUS,30.15814157,-92.04183204,0
DELTA COLLEGE-SLIDELL CAMPUS,30.28587375,-89.78048543,0
DELTA MONTROSE TECHNICAL COLLEGE,38.70252391,-108.031072,0
DELTA SCHOOL OF BUSINESS AND TECHNOLOGY,30.22910014,-93.21340565,0
DELTA STATE UNIVERSITY,33.7438962,-90.73437837,0
DELTA TECHNICAL COLLEGE,34.956252,-89.999647,0
DENHAM SPRINGS BEAUTY SCHOOL,30.484636,-90.944774,0
DENISON UNIVERSITY,40.0725823,-82.5206251,0
DENMARK COLLEGE,41.46961771,-87.3580157,0
DENMARK TECHNICAL COLLEGE,33.313355,-81.123629,0
DENTAL ASSISTANT PRO LLC-COLUMBUS,40.10017077,-82.94200462,0
DENTAL ASSISTANT PRO-LEBANON,39.44580267,-84.19038463,0
DENVER COLLEGE OF NURSING,39.75304103,-104.9946266,0
DENVER SEMINARY,39.60059545,-105.022363,0
DEPAUL UNIVERSITY,41.92333183,-87.65411572,0
DEPAUW UNIVERSITY,39.63953025,-86.86355649,0
DERMAL SCIENCE INTERNATIONAL AESTHETICS AND NAIL ACADEMY,38.9498061,-77.33696473,0
DES MOINES AREA COMMUNITY COLLEGE,41.707348,-93.611597,0
DES MOINES UNIVERSITY-OSTEOPATHIC MEDICAL CENTER,41.58332544,-93.66168621,0
DESALES UNIVERSITY,40.54013703,-75.37654881,0
DESIGN INSTITUTE OF SAN DIEGO,32.880901,-117.167402,0
DESIGN'S SCHOOL OF COSMETOLOGY,35.648341,-120.672656,0
DESIGNER BARBER & STYLIST SCHOOL,35.35949154,-94.37036396,0
DESIGNER BARBER & STYLIST SCHOOL -,36.17638803,-94.2173712,0
DETROIT BUSINESS INSTITUTE-DOWNRIVER,42.16963735,-83.18982021,0
DEVRY COLLEGE OF NEW YORK,40.74765409,-73.98346825,0
DEVRY UNIVERSITY-ADMINISTRATIVE OFFICE,41.8333781,-88.00751948,0
DEVRY UNIVERSITY-ARIZONA,33.56575759,-112.1046006,0
DEVRY UNIVERSITY-COLORADO,39.91934,-105.008901,0
DEVRY UNIVERSITY-FLORIDA,25.98764257,-80.33984181,0
DEVRY UNIVERSITY-GEORGIA,33.77510549,-84.29739848,0
DEVRY UNIVERSITY-ILLINOIS,41.94217913,-87.69146054,0
DEVRY UNIVERSITY-INDIANA,41.464244,-87.32693,0
DEVRY UNIVERSITY-MISSOURI,38.939466,-94.575163,0
DEVRY UNIVERSITY-NEVADA,36.02009123,-115.096372,0
DEVRY UNIVERSITY-NEW JERSEY,40.46602531,-74.43859129,0
DEVRY UNIVERSITY-NORTH CAROLINA,35.13772247,-80.93174472,0
DEVRY UNIVERSITY-OHIO,39.94057138,-82.9404928,0
DEVRY UNIVERSITY-OKLAHOMA,35.538301,-97.59091,0
DEVRY UNIVERSITY-PENNSYLVANIA,40.13897849,-75.17917592,0
DEVRY UNIVERSITY-TENNESSEE,36.085359,-86.694388,0
DEVRY UNIVERSITY-TEXAS,32.93434191,-97.01250891,0
DEVRY UNIVERSITY-VIRGINIA,38.85255473,-77.05025208,0
DEWEY UNIVERSITY-BAYAMON,18.405851,-66.196646,0
DEWEY UNIVERSITY-CAROLINA,18.376596,-65.958397,0
DEWEY UNIVERSITY-FAJARDO,18.32921375,-65.65072224,0
DEWEY UNIVERSITY-HATO REY,18.41677087,-66.04260659,0
DEWEY UNIVERSITY-JUANA D̍AZ,18.060017,-66.508864,0
DEWEY UNIVERSITY-MANATI,18.4204216,-66.4902997,0
DEWEY UNIVERSITY-MAYAGUEZ,18.22556041,-67.16958404,0
DIABLO VALLEY COLLEGE,37.96803532,-122.0698614,0
DIAMOND BEAUTY COLLEGE,34.06296278,-118.0467114,0
DIAMONDS COSMETOLOGY COLLEGE,33.673442,-96.606125,0
DICKINSON COLLEGE,40.20279628,-77.19785419,0
DICKINSON STATE UNIVERSITY,46.88267692,-102.8005106,0
DIESEL DRIVING ACADEMY-BATON ROUGE,30.46493721,-91.1038129,0
DIESEL DRIVING ACADEMY-SHREVEPORT,32.47617,-93.794908,0
DIGIPEN INSTITUTE OF TECHNOLOGY,47.688725,-122.150477,0
DIGITAL FILM ACADEMY,40.76007202,-73.99108025,0
DIGITAL MEDIA ARTS COLLEGE,26.395094,-80.110366,0
DIGITAL MEDIA INSTITUTE AT INTERTECH,32.480555,-93.771652,0
DIGRIGOLI SCHOOL OF COSMETOLOGY,42.14631989,-72.63027287,0
DILLARD UNIVERSITY,29.99658699,-90.06463971,0
DIMAN REGIONAL TECHNICAL INSTITUTE,41.69997345,-71.12464715,0
DINE COLLEGE,36.291756,-109.216614,0
DIVERS ACADEMY INTERNATIONAL,39.747926,-75.000877,0
DIVERS INSTITUTE OF TECHNOLOGY,47.647391,-122.340879,0
DIVERSIFIED VOCATIONAL COLLEGE,34.05593766,-118.2723639,0
DIVINE CROWN ACADEMY OF COSMETOLOGY,40.2776379,-76.82597466,0
DIVINE MERCY UNIVERSITY,38.85584707,-77.05134977,0
DIVINE WORD COLLEGE,42.441572,-90.934917,0
DIXIE STATE UNIVERSITY,37.10387487,-113.565894,0
DIXIE TECHNICAL COLLEGE,37.082398,-113.605763,0
DLP CONEMAUGH MEMORIAL MEDICAL CENTER,40.30544459,-78.91844486,0
DMOST BEAUTY & BODY INSTITUTE,33.79078,-84.623211,0
DOANE UNIVERSITY-ARTS & SCIENCES,40.62295139,-96.95093479,0
DOANE UNIVERSITY-GRADUATE AND PROFESSIONAL STUDIES,40.81554129,-96.65075766,0
DODGE CITY COMMUNITY COLLEGE,37.77783753,-100.0372749,0
DOLCE LLC THE ACADEMY,41.54292589,-73.00015511,0
DOMINICAN COLLEGE OF BLAUVELT,41.05411105,-73.95233987,0
DOMINICAN SCHOOL OF PHILOSOPHY & THEOLOGY,37.88109867,-122.2646123,0
DOMINICAN UNIVERSITY,41.9028337,-87.82187218,0
DOMINICAN UNIVERSITY OF CALIFORNIA,37.98010354,-122.5113774,0
DOMINION SCHOOL OF HAIR DESIGN,37.2599527,-76.49364134,0
DON ROBERTS BEAUTY SCHOOL,41.47271375,-87.07779084,0
DON ROBERTS SCHOOL OF HAIR DESIGN,41.485535,-87.447323,0
DONGGUK UNIVERSITY-LOS ANGELES,34.06597004,-118.2895229,0
DONNA'S ACADEMY OF HAIR DESIGN,39.35584214,-94.58491608,0
DONNELLY COLLEGE,39.11225642,-94.65067366,0
DORDT COLLEGE,43.08365146,-96.16542512,0
DORSEY BUSINESS SCHOOLS-DEARBORN,42.33059514,-83.21935776,0
DORSEY BUSINESS SCHOOLS-FARMINGTON HILLS,42.49621332,-83.37551011,0
DORSEY BUSINESS SCHOOLS-LANSING,42.66664421,-84.54430551,0
DORSEY BUSINESS SCHOOLS-MADISON HEIGHTS,42.51918182,-83.11115455,0
DORSEY BUSINESS SCHOOLS-ROSEVILLE,42.5277642,-82.91554093,0
DORSEY BUSINESS SCHOOLS-ROSEVILLE CULINARY ACADEMY,42.53629775,-82.91033025,0
DORSEY BUSINESS SCHOOLS-SAGINAW,43.47058042,-83.97309567,0
DORSEY BUSINESS SCHOOLS-SOUTHGATE,42.2130258,-83.21566274,0
DORSEY BUSINESS SCHOOLS-WATERFORD PONTIAC,42.64442777,-83.32499009,0
DORSEY BUSINESS SCHOOLS-WAYNE,42.28070143,-83.38183459,0
DOUGLAS EDUCATION CENTER,40.16169247,-79.88831981,0
DOUGLAS J AVEDA INSTITUTE,42.73465563,-84.48051351,0
DOWNEY ADULT SCHOOL,33.91965461,-118.115725,0
DRAGON RISES COLLEGE OF ORIENTAL MEDICINE,29.66736826,-82.31276862,0
DRAKE UNIVERSITY,41.60355009,-93.65390882,0
DREW UNIVERSITY,40.76066141,-74.427957,0
DREXEL UNIVERSITY,39.95485501,-75.18874474,0
DRURY UNIVERSITY,37.21968077,-93.28619179,0
DUKE UNIVERSITY,36.00234351,-78.93859727,0
DULUTH BUSINESS UNIVERSITY,46.74288776,-92.15737863,0
DUNWOODY COLLEGE OF TECHNOLOGY,44.97308137,-93.2900687,0
DUQUESNE UNIVERSITY,40.437496,-79.993046,0
DURHAM BEAUTY ACADEMY,35.96255589,-78.97899218,0
DURHAM TECHNICAL COMMUNITY COLLEGE,35.9752017,-78.88073527,0
DUTCHESS BOCES-PRACTICAL NURSING PROGRAM,41.74260877,-73.86658613,0
DUTCHESS COMMUNITY COLLEGE,41.72553877,-73.9062061,0
DUVALL'S SCHOOL OF COSMETOLOGY,32.85154397,-97.16927986,0
DYERSBURG STATE COMMUNITY COLLEGE,36.0471946,-89.39066096,0
E Q SCHOOL OF HAIR DESIGN,41.26122379,-95.85094491,0
EA LA MAR'S COSMETOLOGY & BARBER COLLEGE,39.09844,-94.556313,0
EAGLE GATE COLLEGE-LAYTON,41.07334074,-111.9743845,0
EAGLE GATE COLLEGE-MURRAY,40.64998413,-111.9036095,0
EAGLE ROCK COLLEGE,34.1376045,-118.2149336,0
EARLHAM COLLEGE,39.82227832,-84.91146382,0
EAST ARKANSAS COMMUNITY COLLEGE,35.04164837,-90.76771663,0
EAST CAROLINA UNIVERSITY,35.606347,-77.366199,0
EAST CENTRAL COLLEGE,38.43094347,-90.97856117,0
EAST CENTRAL COMMUNITY COLLEGE,32.44062758,-89.11278387,0
EAST CENTRAL UNIVERSITY,34.77397107,-96.66451735,0
EAST GEORGIA STATE COLLEGE,32.59577007,-82.30848604,0
EAST LOS ANGELES COLLEGE,34.0402472,-118.1481127,0
EAST MISSISSIPPI COMMUNITY COLLEGE,32.83024592,-88.48351641,0
EAST SAN GABRIEL VALLEY REGIONAL OCCUPATIONAL PROGRAM,34.0768045,-117.9371162,0
EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA,40.99698188,-75.17375571,0
EAST TENNESSEE STATE UNIVERSITY,36.30164346,-82.36695399,0
EAST TEXAS BAPTIST UNIVERSITY,32.55685772,-94.37645433,0
EAST VALLEY INSTITUTE OF TECHNOLOGY,33.41228616,-111.8639582,0
EAST WEST COLLEGE OF NATURAL MEDICINE,27.36845097,-82.55157121,0
EAST WEST COLLEGE OF THE HEALING ARTS,45.52885448,-122.6599629,0
EAST-WEST HEALING ARTS INSTITUTE,43.05607797,-89.49100526,0
EAST-WEST UNIVERSITY,44.88175508,-88.631348,0
EAST-WEST UNIVERSITY,41.87130881,-87.62479273,0
EASTERN ARIZONA COLLEGE,32.84157538,-109.7619136,0
EASTERN CENTER FOR ARTS AND TECHNOLOGY,40.1584371,-75.10864896,0
EASTERN COLLEGE OF HEALTH VOCATIONS-LITTLE ROCK,34.751263,-92.341824,0
EASTERN COLLEGE OF HEALTH VOCATIONS-NEW ORLEANS,29.94421783,-90.18198957,0
EASTERN CONNECTICUT STATE UNIVERSITY,41.72167348,-72.21875265,0
EASTERN FLORIDA STATE COLLEGE,28.38479052,-80.75812975,0
EASTERN GATEWAY COMMUNITY COLLEGE,40.37617549,-80.67240784,0
EASTERN ILLINOIS UNIVERSITY,39.48373068,-88.17486228,0
EASTERN INTERNATIONAL COLLEGE-BELLEVILLE,40.78962965,-74.15242664,0
EASTERN INTERNATIONAL COLLEGE-JERSEY CITY,40.735531,-74.062845,0
EASTERN IOWA COMMUNITY COLLEGE DISTRICT,41.522165,-90.57447,0
EASTERN KENTUCKY UNIVERSITY,37.74039579,-84.30135598,0
EASTERN MAINE COMMUNITY COLLEGE,44.82604833,-68.74444981,0
EASTERN MENNONITE UNIVERSITY,38.470039,-78.878021,0
EASTERN MICHIGAN UNIVERSITY,42.250277,-83.625156,0
EASTERN NAZARENE COLLEGE,42.27122108,-71.01107162,0
EASTERN NEW MEXICO UNIVERSITY-MAIN CAMPUS,34.17826014,-103.3472944,0
EASTERN NEW MEXICO UNIVERSITY-ROSWELL CAMPUS,33.31296725,-104.525745,0
EASTERN NEW MEXICO UNIVERSITY-RUIDOSO CAMPUS,33.34629726,-105.6772786,0
EASTERN OKLAHOMA COUNTY TECHNOLOGY CENTER,35.51689056,-97.2669913,0
EASTERN OKLAHOMA STATE COLLEGE,34.91407876,-95.32899528,0
EASTERN OREGON UNIVERSITY,45.320392,-118.09384,0
EASTERN SCHOOL OF ACUPUNCTURE AND TRADITIONAL MEDICINE,40.793604,-74.197285,0
EASTERN SHORE COMMUNITY COLLEGE,37.64045962,-75.75080173,0
EASTERN SUFFOLK BOCES-BRENTWOOD,40.77179996,-73.23928027,0
EASTERN SUFFOLK BOCES-OAKDALE,40.74490757,-73.11083405,0
EASTERN SUFFOLK BOCES-RIVERHEAD,40.927872,-72.671979,0
EASTERN UNIVERSITY,40.0520487,-75.3730378,0
EASTERN VIRGINIA CAREER COLLEGE,38.24116,-77.495581,0
EASTERN VIRGINIA MEDICAL SCHOOL,36.86123132,-76.3006948,0
EASTERN WASHINGTON UNIVERSITY,47.49129315,-117.5893713,0
EASTERN WEST VIRGINIA COMMUNITY AND TECHNICAL COLLEGE,39.07553374,-78.93250292,0
EASTERN WYOMING COLLEGE,42.0793538,-104.1908231,0
EASTFIELD COLLEGE,32.81567864,-96.6594699,0
EASTLAND-FAIRFIELD CAREER AND TECHNICAL SCHOOLS,39.88666971,-82.88430456,0
EASTWICK COLLEGE-HACKENSACK,40.88584691,-74.0404914,0
EASTWICK COLLEGE-NUTLEY,40.81074154,-74.14419155,0
EASTWICK COLLEGE-RAMSEY,41.05786625,-74.13148641,0
ECCLESIA COLLEGE,36.2141,-94.236643,0
ECKERD COLLEGE,27.71472739,-82.68733673,0
ECLIPS SCHOOL OF COSMETOLOGY AND BARBERING,38.685483,-90.361172,0
ECOTECH INSTITUTE,39.69128718,-104.8268651,0
ECPI UNIVERSITY,36.84253314,-76.17877489,0
ECUMENICAL THEOLOGICAL SEMINARY,42.34412919,-83.05526578,0
EDEN THEOLOGICAL SEMINARY,38.59230741,-90.3456046,0
EDGE TECH ACADEMY,32.8341256,-97.19613597,0
EDGECOMBE COMMUNITY COLLEGE,35.87986669,-77.57178595,0
EDGEWOOD COLLEGE,43.05872677,-89.42212211,0
EDIC COLLEGE,18.242625,-66.025301,0
EDINBORO UNIVERSITY OF PENNSYLVANIA,41.86997834,-80.12636325,0
EDISON STATE COMMUNITY COLLEGE,40.15769939,-84.21238549,0
EDMC CENTRAL ADMINISTRATIVE OFFICE,40.44199,-80.000021,0
EDMONDS COMMUNITY COLLEGE,47.81637571,-122.327598,0
EDP SCHOOL,40.58596195,-73.95295598,0
EDP UNIVERSITY OF PUERTO RICO INC-SAN JUAN,18.4153748,-66.05540297,0
EDP UNIVERSITY OF PUERTO RICO INC-SAN SEBASTIAN,18.334858,-66.990909,0
EDUCATION AND TECHNOLOGY INSTITUTE,40.31089284,-79.50192379,0
EDUCATIONAL TECHNICAL COLLEGE-RECINTO DE BAYAMON,18.39540977,-66.15947194,0
EDUCATIONAL TECHNICAL COLLEGE-RECINTO DE COAMO,18.081816,-66.364369,0
EDUCATIONAL TECHNICAL COLLEGE-RECINTO DE SAN SEBASTIAN,18.338411,-66.988634,0
EDUCATORS OF BEAUTY COLLEGE OF COSMETOLOGY-LA SALLE,41.354283,-89.118452,0
EDUCATORS OF BEAUTY COLLEGE OF COSMETOLOGY-ROCKFORD,42.298831,-88.997799,0
EDUCATORS OF BEAUTY COLLEGE OF COSMETOLOGY-STERLING,41.78858103,-89.69252167,0
EDUMED PARTNERS,36.2988307,-86.70175946,0
EDWARD VIA COLLEGE OF OSTEOPATHIC MEDICINE,37.1996661,-80.40602096,0
EDWARD WATERS COLLEGE,30.34478958,-81.6848793,0
EHOVE CAREER CENTER,41.33265537,-82.63043947,0
EINE INC,42.59803278,-71.22039629,0
EL CAMINO COLLEGE-COMPTON CENTER,33.87666512,-118.2091858,0
EL CAMINO COMMUNITY COLLEGE DISTRICT,33.88612852,-118.3276652,0
EL CENTRO COLLEGE,32.77981695,-96.80536102,0
EL PASO COMMUNITY COLLEGE,31.77166222,-106.3709534,0
ELAINE STERLING INSTITUTE,33.88686852,-84.38218053,0
ELAINE STEVEN BEAUTY COLLEGE,38.76139869,-90.27857421,0
ELECTRICAL TRAINING CENTER,40.68047911,-73.40490961,0
ELEGANCE INTERNATIONAL,34.100403,-118.338301,0
ELEVATE SALON INSTITUTE,42.5249004,-83.16461679,0
ELEVATE SALON INSTITUTE-CHUBBUCK,42.919964,-112.4645542,0
ELGIN COMMUNITY COLLEGE,42.01806646,-88.32193976,0
ELI WHITNEY TECHNICAL HIGH SCHOOL,41.34241952,-72.94275051,0
ELIM BIBLE INSTITUTE AND COLLEGE,42.909692,-77.615151,0
ELITE COLLEGE OF COSMETOLOGY,35.6578468,-88.40923891,0
ELITE COSMETOLOGY SCHOOL,34.12117587,-116.4355209,0
"ELITE COSMETOLOGY, BARBER & SPA ACADEMY",46.58389293,-120.5441333,0
ELITE INSTITUTE OF COSMETOLOGY,38.74547055,-82.99411659,0
ELITE SCHOOL OF COSMETOLOGY,41.23364427,-82.60806748,0
ELITE WELDING ACADEMY LLC,39.31441577,-84.46864273,0
ELIZABETH CITY STATE UNIVERSITY,36.27774589,-76.21110996,0
ELIZABETH GRADY SCHOOL OF ESTHETICS AND MASSAGE THERAPY,42.41559948,-71.12656577,0
ELIZABETHTOWN COLLEGE,40.15003888,-76.59148621,0
ELIZABETHTOWN COLLEGE SCHOOL OF CONTINUING AND PROFESSIONAL STUDIES,40.1500822,-76.59165389,0
ELIZABETHTOWN COMMUNITY AND TECHNICAL COLLEGE,37.69360098,-85.87800819,0
ELLSWORTH COMMUNITY COLLEGE,42.52752365,-93.26585257,0
ELMEZZI GRADUATE SCHOOL OF MOLECULAR MEDICINE,40.77581976,-73.70228806,0
ELMHURST COLLEGE,41.89921454,-87.94609601,0
ELMIRA BUSINESS INSTITUTE,42.090381,-76.808918,0
ELMIRA COLLEGE,42.096702,-76.816589,0
ELON UNIVERSITY,36.104149,-79.505632,0
ELYON COLLEGE,40.61105866,-73.98060406,0
EMBRY-RIDDLE AERONAUTICAL UNIVERSITY-DAYTONA BEACH,29.18924404,-81.04950047,0
EMBRY-RIDDLE AERONAUTICAL UNIVERSITY-PRESCOTT,34.61614918,-112.4499603,0
EMBRY-RIDDLE AERONAUTICAL UNIVERSITY-WORLDWIDE,29.18926994,-81.04951035,0
EMERALD COAST TECHNICAL COLLEGE,30.73211404,-86.12828105,0
EMERSON COLLEGE,42.35214945,-71.06547689,0
EMILY GRIFFITH TECHNICAL COLLEGE,39.74565935,-104.9857471,0
EMMA'S BEAUTY ACADEMY-JUANA DIAZ,18.038901,-66.508908,0
EMMA'S BEAUTY ACADEMY-MAYAGUEZ,18.199825,-67.140997,0
EMMANUEL COLLEGE-BOSTON,42.34106017,-71.1025864,0
EMMANUEL COLLEGE-FRANKLIN SPRINGS,34.282617,-83.146825,0
EMMAUS BIBLE COLLEGE,42.50862084,-90.70690938,0
EMORY & HENRY COLLEGE,36.772543,-81.831737,0
EMORY UNIVERSITY,33.79326806,-84.32581769,0
EMORY UNIVERSITY-OXFORD COLLEGE,33.61856326,-83.86837084,0
EMPEROR'S COLLEGE OF TRADITIONAL ORIENTAL MEDICINE,34.03052849,-118.484719,0
EMPIRE BEAUTY  SCHOOL-LEHIGH VALLEY,40.63006009,-75.48547078,0
EMPIRE BEAUTY SCHOOL-AUGUSTA,33.51676637,-82.06574984,0
EMPIRE BEAUTY SCHOOL-AURORA,39.69593548,-104.7925717,0
EMPIRE BEAUTY SCHOOL-AVONDALE,33.46423708,-112.2730758,0
EMPIRE BEAUTY SCHOOL-BLOOMFIELD,40.79496988,-74.19970565,0
EMPIRE BEAUTY SCHOOL-BLOOMINGTON,44.82745955,-93.28736722,0
EMPIRE BEAUTY SCHOOL-BORDENTOWN,40.17397082,-74.70249451,0
EMPIRE BEAUTY SCHOOL-BOSTON,42.354744,-71.062529,0
EMPIRE BEAUTY SCHOOL-BROOKLYN,40.59927924,-73.98988381,0
EMPIRE BEAUTY SCHOOL-BUFFALO,42.90816576,-78.75516231,0
EMPIRE BEAUTY SCHOOL-CENTER CITY PHILADELPHIA,39.95093197,-75.16608,0
EMPIRE BEAUTY SCHOOL-CHANDLER,33.34758571,-111.8604225,0
EMPIRE BEAUTY SCHOOL-CHARLOTTE,35.25855912,-80.78374469,0
EMPIRE BEAUTY SCHOOL-CHELTENHAM,40.08184152,-75.16779554,0
EMPIRE BEAUTY SCHOOL-CHENOWETH,38.25576367,-85.65752025,0
EMPIRE BEAUTY SCHOOL-CHERRY HILL,39.941907,-75.020767,0
EMPIRE BEAUTY SCHOOL-CINCINNATI,39.2203,-84.58438264,0
EMPIRE BEAUTY SCHOOL-CONCORD,35.364501,-80.713322,0
EMPIRE BEAUTY SCHOOL-DIXIE,38.16705861,-85.83086638,0
EMPIRE BEAUTY SCHOOL-DUNWOODY,33.93341328,-84.33567163,0
EMPIRE BEAUTY SCHOOL-E GREENSBORO,36.0875099,-79.75950181,0
EMPIRE BEAUTY SCHOOL-E MEMPHIS,35.11557156,-89.90326147,0
EMPIRE BEAUTY SCHOOL-ELIZABETHTOWN,37.70012803,-85.88071059,0
EMPIRE BEAUTY SCHOOL-FLAGSTAFF,35.19715112,-111.6259356,0
EMPIRE BEAUTY SCHOOL-FLORENCE,39.00955316,-84.62899817,0
EMPIRE BEAUTY SCHOOL-FRAMINGHAM,42.29779588,-71.42318501,0
EMPIRE BEAUTY SCHOOL-GLEN BURNIE,39.20309946,-76.61599044,0
EMPIRE BEAUTY SCHOOL-GREEN BAY,44.477753,-88.076188,0
EMPIRE BEAUTY SCHOOL-GWINNETT,33.93984834,-84.12385959,0
EMPIRE BEAUTY SCHOOL-HANOVER,39.816991,-76.995039,0
EMPIRE BEAUTY SCHOOL-HANOVER PARK,41.9774712,-88.13563052,0
EMPIRE BEAUTY SCHOOL-HARRISBURG,40.29364723,-76.82879788,0
EMPIRE BEAUTY SCHOOL-HOOKSETT,43.056383,-71.4413378,0
EMPIRE BEAUTY SCHOOL-HURSTBORNE,38.16643119,-85.6047173,0
EMPIRE BEAUTY SCHOOL-INDIANAPOLIS,39.66646716,-86.10061416,0
EMPIRE BEAUTY SCHOOL-JACKSON,35.63693379,-88.8476749,0
EMPIRE BEAUTY SCHOOL-KENNESAW,34.011112,-84.562798,0
EMPIRE BEAUTY SCHOOL-LACONIA,43.52704805,-71.4694031,0
EMPIRE BEAUTY SCHOOL-LAKELAND,28.108244,-81.973,0
EMPIRE BEAUTY SCHOOL-LANCASTER,40.03881317,-76.35403331,0
EMPIRE BEAUTY SCHOOL-LAUDERHILL,26.18315731,-80.25099598,0
EMPIRE BEAUTY SCHOOL-LEBANON,40.31059622,-76.42323932,0
EMPIRE BEAUTY SCHOOL-LITTLETON,39.60812818,-105.0970888,0
EMPIRE BEAUTY SCHOOL-MAINE,43.66788542,-70.25815441,0
EMPIRE BEAUTY SCHOOL-MALDEN,42.42736759,-71.07661854,0
EMPIRE BEAUTY SCHOOL-MANHATTAN,40.74893756,-73.98645323,0
EMPIRE BEAUTY SCHOOL-MICHIGAN,43.02859,-85.69111,0
EMPIRE BEAUTY SCHOOL-MIDLOTHIAN,37.43810399,-77.59406713,0
